name,entry_name,source_url,graph_src,axes_json,sweetness,sourness,freshness,body,balance,season
은자골 생 탁배기,은자골 생 탁배기,https://terms.naver.com/entry.naver?docId=3551572&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183001283_AT6U1QCJS.jpg/fe87_088_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",1,3,3,3,,가을
세종 알밤주,세종 알밤주,https://terms.naver.com/entry.naver?docId=3551562&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113202104689_SRYJPDXXM.jpg/fe87_078_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,1,3,2,,봄
시인의 바위,시인의바위,https://terms.naver.com/entry.naver?docId=6743404&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210180755162_4TXWDUE2N.jpg/fe87_651_i6.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",2,1,2,4,3,가을
오미시앙 스페셜,오미시앙 스페셜,https://terms.naver.com/entry.naver?docId=3551583&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183733604_CENTGZJN4.jpg/fe87_099_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",1,3,,2,,가을
그랑꼬또 로제와인,그랑꼬또 로제와인,https://terms.naver.com/entry.naver?docId=3595229&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522124954960_9VDFFH21O.jpg/fe87_124_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,1,3,,가을
추사백오크25,추사백25,https://terms.naver.com/entry.naver?docId=6598725&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120346419_A071LAL19.png/fe87_545_i5.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 4}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",,,,2,4,가을
고향생막걸리,죽향 생막걸리,https://terms.naver.com/entry.naver?docId=6036282&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824165840528_LLY6PC5XA.png/fe87_433_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",1,2,4,1,,여름
뱅꼬레 화이트와인,뱅꼬레 화이트와인,https://terms.naver.com/entry.naver?docId=5681195&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012212336862_FODE32SRA.png/fe87_244_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,3,3,2,,봄
희양산 생막걸리 9도,희양산막걸리 9%,https://terms.naver.com/entry.naver?docId=6040716&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824203705547_XZ9Q6EYNW.png/fe87_511_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,2,3,,가을
고운달 백자 500,고운달 백자,https://terms.naver.com/entry.naver?docId=5681160&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012234945791_VCEVIKKQQ.png/fe87_260_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 5}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 4}]",,,,5,,가을
매료막걸리 ver.1,매료막걸리ver.1,https://terms.naver.com/entry.naver?docId=6743422&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241212110738425_IRWLR8XCS.jpg/fe87_693_i6.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",3,4,2,4,4,겨울
진도홍주루비콘,진도홍주 루비콘,https://terms.naver.com/entry.naver?docId=3595243&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522141409060_ZTLKU7KAI.jpg/fe87_138_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",,,,3,,가을
신선주,신선주,https://terms.naver.com/entry.naver?docId=3595306&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522203901193_67AZHN2LN.jpg/fe87_201_i10.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",3,3,2,4,,겨울
양촌 생 동동주,양촌 생 동동주,https://terms.naver.com/entry.naver?docId=3551557&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113201802001_HLJVAR8CC.jpg/fe87_073_i10.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,1,2,2,,가을
쿨샷 7.5,쿨샷7.5,https://terms.naver.com/entry.naver?docId=5681151&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013004106477_EU3MJRAVU.png/fe87_269_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,1,2,2,,가을
송명섭 막걸리,송명섭 막걸리,https://terms.naver.com/entry.naver?docId=5681213&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013063425872_TQMIGRABS.png/fe87_317_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",1,3,3,3,,가을
금정산성막걸리,금정산성 막걸리,https://terms.naver.com/entry.naver?docId=3595235&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522132921923_72T5O4HXV.jpg/fe87_130_i9.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",1,3,2,3,,가을
양조학당 녘,양조학당 녘,https://terms.naver.com/entry.naver?docId=6743421&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241212122331684_EO4SLK8JW.jpg/fe87_700_i6.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 5}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",5,3,3,3,4,봄
지란지교 약주,지란지교 약주,https://terms.naver.com/entry.naver?docId=6598727&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323120257075_7XCKDEFDU.png/fe87_544_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",4,4,,4,4,겨울
바나나 주,바나나 주,https://terms.naver.com/entry.naver?docId=3551505&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113194306093_D652Z7NLO.jpg/fe87_021_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,1,3,2,,봄
방문주 약주,방문주 약주,https://terms.naver.com/entry.naver?docId=5804427&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726143656745_AYI9XMLJU.png/fe87_344_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,3,3,,가을
컨츄리 캠벨 스위트,컨츄리캠벨 (스위트),https://terms.naver.com/entry.naver?docId=3551515&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113195527399_SFUHDTTV6.jpg/fe87_031_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",3,1,,3,,가을
설련주,설련주,https://terms.naver.com/entry.naver?docId=6040753&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824181452251_XNF3415W2.png/fe87_461_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,4,2,3,,가을
두레앙와인,두레앙 와인,https://terms.naver.com/entry.naver?docId=3595260&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522154415479_KO9ERZ0VY.jpg/fe87_155_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,2,1,2,,가을
아황주,아황주,https://terms.naver.com/entry.naver?docId=5681237&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013034039667_4GH70U69Q.png/fe87_291_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",1,3,1,3,,가을
별바랑,별바랑,https://terms.naver.com/entry.naver?docId=6040790&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824195719356_A09THHYC1.png/fe87_498_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",4,2,2,4,,겨울
성포 생막걸리,성포 생막걸리,https://terms.naver.com/entry.naver?docId=6040771&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824182143350_STHZ6N5B7.png/fe87_463_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,3,3,3,,봄
지리산 정담 생쌀 막걸리,지리산 정담 생쌀 막걸리,https://terms.naver.com/entry.naver?docId=3595332&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522232606088_WENDAJJSI.jpg/fe87_227_i7.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",1,3,2,1,,가을
석탄주 탁주,석탄주 탁주,https://terms.naver.com/entry.naver?docId=5804417&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726184632267_NH0NLU1M3.png/fe87_341_i6.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",2,3,3,4,,가을
레돔 내추럴 스파클링 로제와인,레돔 내추럴 스파클링 로제와인,https://terms.naver.com/entry.naver?docId=5804437&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726172801673_CZHWGFWKA.png/fe87_405_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,4,2,,여름
동정춘,동정춘,https://terms.naver.com/entry.naver?docId=5681221&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013052720566_UAK233GG3.png/fe87_307_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",4,3,2,3,,가을
바랑 탁,바랑 탁,https://terms.naver.com/entry.naver?docId=6040791&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824195451168_MYDU0N4NN.png/fe87_497_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",4,2,1,4,,겨울
미인약주,미인약주,https://terms.naver.com/entry.naver?docId=5681235&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013035024601_K11NEQK8H.png/fe87_293_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,1,1,2,,가을
문배술 헤리티지 25도,문배술 헤리티지 25도,https://terms.naver.com/entry.naver?docId=3595268&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522163708949_YM72IUE6O.jpg/fe87_163_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",,,,1,,가을
고소리술,고소리술,https://terms.naver.com/entry.naver?docId=3551507&cid=58637&categoryId=58659,https://dbscthumb-phinf.pstatic.net/4776_000_3/20230323160035886_P7FN38E3E.jpg/fe87_023_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",1,1,1,2,3,가을
샤토미소 레드 드라이,샤토미소 레드 프리미엄 드라이,https://terms.naver.com/entry.naver?docId=5804463&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726145243748_BCXVACVFR.png/fe87_351_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,2,3,,가을
문배주 용상,문배술 용상,https://terms.naver.com/entry.naver?docId=6743369&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210172743005_Z94IN12ET.jpg/fe87_646_i5.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 4}]",2,1,2,4,4,가을
